HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 00:41
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
342.5,5.026663,-0.035651,,,,,
345.0,5.038885,-0.034297,,,,,
347.5,5.038885,-0.026625,,,,,
350.0,5.026663,-0.021210,,,,,
352.5,5.026663,-0.020984,,,,,
355.0,5.038885,-0.020307,,,,,
357.5,5.038885,-0.013538,,,,,
360.0,5.026663,-0.009251,,,,,
362.5,5.014441,-0.007446,,,,,
365.0,5.026663,-0.010831,,,,,
367.5,5.026663,-0.008123,,,,,
370.0,5.014441,-0.004964,,,,,
372.5,5.014441,-0.006995,,,,,
375.0,5.014441,-0.011508,,,,,
377.5,5.014441,-0.015795,,,,,
380.0,5.014441,-0.016923,,,,,
382.5,5.002219,-0.017600,,,,,
385.0,5.014441,-0.023466,,,,,
387.5,5.002219,-0.026174,,,,,
390.0,5.002219,-0.028430,,,,,
392.5,5.002219,-0.032943,,,,,
395.0,4.989997,-0.037005,,,,,
397.5,5.002219,-0.043322,,,,,
400.0,4.989997,-0.043322,,,,,
402.5,4.989997,-0.045353,,,,,
405.0,4.977775,-0.046481,,,,,
407.5,4.977775,-0.052348,,,,,
410.0,4.989997,-0.054379,,,,,
412.5,4.989997,-0.052573,,,,,
415.0,4.977775,-0.052799,,,,,
417.5,4.977775,-0.055055,,,,,
420.0,4.977775,-0.053476,,,,,
422.5,4.989997,-0.050768,,,,,
425.0,5.002219,-0.047158,,,,,
427.5,4.989997,-0.043097,,,,,
430.0,4.989997,-0.038584,,,,,
432.5,4.989997,-0.033394,,,,,
435.0,5.002219,-0.030461,,,,,
437.5,4.989997,-0.024369,,,,,
440.0,4.989997,-0.020759,,,,,
442.5,4.989997,-0.016697,,,,,
445.0,4.989997,-0.012184,,,,,
447.5,4.989997,-0.010154,,,,,
450.0,4.989997,-0.004964,,,,,
452.5,4.977775,-0.002256,,,,,
455.0,4.977775,-0.002031,,,,,
457.5,4.989997,-0.001354,,,,,
460.0,4.977775,-0.000451,,,,,
462.5,4.977775,0.000677,,,,,
465.0,4.965553,-0.000677,,,,,
467.5,4.965553,-0.004513,,,,,
470.0,4.977775,-0.010831,,,,,
472.5,4.965553,-0.014215,,,,,
475.0,4.965553,-0.017374,,,,,
477.5,4.965553,-0.020082,,,,,
480.0,4.965553,-0.025271,,,,,
482.5,4.965553,-0.030235,,,,,
485.0,4.953331,-0.034974,,,,,
487.5,4.953331,-0.039261,,,,,
490.0,4.965553,-0.039938,,,,,
492.5,4.965553,-0.039938,,,,,
495.0,4.965553,-0.039487,,,,,
497.5,4.953331,-0.038584,,,,,
500.0,4.965553,-0.037005,,,,,
502.5,4.965553,-0.034748,,,,,
505.0,4.977775,-0.032040,,,,,
507.5,4.965553,-0.026174,,,,,
510.0,4.965553,-0.022789,,,,,
512.5,4.977775,-0.018954,,,,,
515.0,4.977775,-0.011959,,,,,
517.5,4.977775,-0.007672,,,,,
520.0,4.965553,-0.003385,,,,,
522.5,4.965553,0.001128,,,,,
525.0,4.965553,0.003159,,,,,
527.5,4.965553,0.005415,,,,,
530.0,4.965553,0.004964,,,,,
532.5,4.953331,0.004513,,,,,
535.0,4.953331,0.004287,,,,,
537.5,4.941109,0.001579,,,,,
540.0,4.953331,-0.003610,,,,,
542.5,4.953331,-0.005641,,,,,
545.0,4.941109,-0.007446,,,,,
547.5,4.941109,-0.011733,,,,,
550.0,4.941109,-0.018502,,,,,
552.5,4.941109,-0.025046,,,,,
555.0,4.941109,-0.028430,,,,,
557.5,4.928887,-0.031364,,,,,
560.0,4.941109,-0.036553,,,,,
562.5,4.941109,-0.041292,,,,,
565.0,4.941109,-0.042871,,,,,
567.5,4.941109,-0.043999,,,,,
570.0,4.941109,-0.041743,,,,,
572.5,4.941109,-0.041743,,,,,
575.0,4.941109,-0.041292,,,,,
577.5,4.953331,-0.037456,,,,,
580.0,4.941109,-0.030235,,,,,
582.5,4.941109,-0.025271,,,,,
585.0,4.941109,-0.022564,,,,,
587.5,4.953331,-0.019405,,,,,
590.0,4.941109,-0.013087,,,,,
592.5,4.941109,-0.009251,,,,,
595.0,4.941109,-0.004964,,,,,
597.5,4.953331,-0.003159,,,,,
600.0,4.928887,0.001579,,,,,
602.5,4.928887,-0.002031,,,,,
605.0,4.941109,-0.002482,,,,,
607.5,4.941109,0.000226,,,,,
610.0,4.928887,0.000226,,,,,
612.5,4.916665,-0.002482,,,,,
615.0,4.928887,-0.007672,,,,,
617.5,4.928887,-0.009702,,,,,
620.0,4.916665,-0.018728,,,,,
622.5,4.916665,-0.022789,Stop,All,Stop,Stopped at:00:51:58,

End Of File
Checksum, -729817391
