HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 01:59
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
342.5,4.757779,-0.069496,,,,,
345.0,4.757779,-0.069948,,,,,
347.5,4.757779,-0.069045,,,,,
350.0,4.757779,-0.069722,,,,,
352.5,4.757779,-0.069271,,,,,
355.0,4.757779,-0.067691,,,,,
357.5,4.745557,-0.064984,,,,,
360.0,4.733335,-0.063855,,,,,
362.5,4.757779,-0.064081,,,,,
365.0,4.757779,-0.060245,,,,,
367.5,4.745557,-0.055507,,,,,
370.0,4.733335,-0.052573,,,,,
372.5,4.745557,-0.051220,,,,,
375.0,4.745557,-0.048738,,,,,
377.5,4.745557,-0.045353,,,,,
380.0,4.733335,-0.043999,,,,,
382.5,4.733335,-0.044676,,,,,
385.0,4.733335,-0.041517,,,,,
387.5,4.733335,-0.040163,,,,,
390.0,4.721113,-0.040840,,,,,
392.5,4.721113,-0.043548,,,,,
395.0,4.721113,-0.042420,,,,,
397.5,4.721113,-0.043097,,,,,
400.0,4.708891,-0.042871,,,,,
402.5,4.708891,-0.047384,,,,,
405.0,4.721113,-0.048061,,,,,
407.5,4.708891,-0.047835,,,,,
410.0,4.696669,-0.049640,,,,,
412.5,4.708891,-0.053250,,,,,
415.0,4.708891,-0.053025,,,,,
417.5,4.708891,-0.051897,,,,,
420.0,4.684447,-0.049866,,,,,
422.5,4.684447,-0.055281,,,,,
425.0,4.684447,-0.062502,,,,,
427.5,4.696669,-0.062953,,,,,
430.0,4.684447,-0.059343,,,,,
432.5,4.672224,-0.060245,,,,,
435.0,4.684447,-0.065660,,,,,
437.5,4.684447,-0.064307,,,,,
440.0,4.672224,-0.061825,,,,,
442.5,4.660002,-0.060922,,,,,
445.0,4.660002,-0.064307,,,,,
447.5,4.684447,-0.066337,,,,,
450.0,4.684447,-0.061599,,,,,
452.5,4.684447,-0.055958,,,,,
455.0,4.672224,-0.052348,,,,,
457.5,4.684447,-0.050768,,,,,
460.0,4.684447,-0.045579,,,,,
462.5,4.672224,-0.039712,,,,,
465.0,4.672224,-0.038810,,,,,
467.5,4.660002,-0.037230,,,,,
470.0,4.672224,-0.034748,,,,,
472.5,4.672224,-0.031364,,,,,
475.0,4.660002,-0.030235,,,,,
477.5,4.647780,-0.028430,,,,,
480.0,4.647780,-0.028430,,,,,
482.5,4.660002,-0.027302,,,,,
485.0,4.660002,-0.028205,,,,,
487.5,4.647780,-0.028656,,,,,
490.0,4.647780,-0.031364,,,,,
492.5,4.647780,-0.030461,,,,,
495.0,4.647780,-0.031589,,,,,
497.5,4.647780,-0.034974,,,,,
500.0,4.635558,-0.034974,,,,,
502.5,4.623336,-0.037005,,,,,
505.0,4.635558,-0.043774,,,,,
507.5,4.635558,-0.049866,,,,,
510.0,4.635558,-0.055507,,,,,
512.5,4.623336,-0.054830,,,,,
515.0,4.623336,-0.055958,,,,,
517.5,4.623336,-0.055958,,,,,
520.0,4.623336,-0.057763,,,,,
522.5,4.623336,-0.055732,,,,,
525.0,4.623336,-0.052573,,,,,
527.5,4.611114,-0.051220,,,,,
530.0,4.623336,-0.051671,,,,,
532.5,4.623336,-0.051220,,,,,
535.0,4.623336,-0.047158,,,,,
537.5,4.611114,-0.042194,,,,,
540.0,4.611114,-0.041969,,,,,
542.5,4.611114,-0.043774,,,,,
545.0,4.611114,-0.044902,,,,,
547.5,4.611114,-0.042420,,,,,
550.0,4.598892,-0.039035,,,,,
552.5,4.586670,-0.040389,,,,,
555.0,4.611114,-0.043548,,,,,
557.5,4.611114,-0.040163,,,,,
560.0,4.586670,-0.036102,,,,,
562.5,4.586670,-0.036779,,,,,
565.0,4.598892,-0.039261,,,,,
567.5,4.586670,-0.041066,,,,,
570.0,4.586670,-0.042194,,,,,
572.5,4.574448,-0.042420,,,,,
575.0,4.586670,-0.044451,,,,,
577.5,4.586670,-0.045579,,,,,
580.0,4.574448,-0.046030,,,,,
582.5,4.562226,-0.048512,,,,,
585.0,4.574448,-0.052799,,,,,
587.5,4.574448,-0.053250,,,,,
590.0,4.562226,-0.052799,,,,,
592.5,4.550004,-0.057086,,,,,
595.0,4.550004,-0.060245,,,,,
597.5,4.550004,-0.062050,,,,,
600.0,4.550004,-0.062502,,,,,
602.5,4.537782,-0.064532,,,,,
605.0,4.537782,-0.068142,,,,,
607.5,4.537782,-0.070399,,,,,
610.0,4.537782,-0.071301,,,,,
612.5,4.550004,-0.070850,,,,,
615.0,4.537782,-0.069271,,,,,
617.5,4.537782,-0.072430,,,,,
620.0,4.550004,-0.068819,,,,,
622.5,4.562226,-0.061148,,,,,
625.0,4.550004,-0.052122,,,,,
627.5,4.550004,-0.045127,,,,,
630.0,4.550004,-0.040163,,,,,
632.5,4.562226,-0.031815,Stop,All,Stop,Stopped at:02:10:07,

End Of File
Checksum, 612359886
