HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 01:12
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
342.5,5.393324,-0.071978,,,,,
345.0,5.368880,-0.072430,,,,,
347.5,5.368880,-0.077168,,,,,
350.0,5.368880,-0.080327,,,,,
352.5,5.356658,-0.084840,,,,,
355.0,5.356658,-0.087773,,,,,
357.5,5.356658,-0.088901,,,,,
360.0,5.356658,-0.091157,,,,,
362.5,5.344436,-0.091834,,,,,
365.0,5.332213,-0.093639,,,,,
367.5,5.344436,-0.096347,,,,,
370.0,5.356658,-0.097250,,,,,
372.5,5.344436,-0.093865,,,,,
375.0,5.332213,-0.091834,,,,,
377.5,5.344436,-0.090932,,,,,
380.0,5.332213,-0.088450,,,,,
382.5,5.332213,-0.087322,,,,,
385.0,5.344436,-0.084614,,,,,
387.5,5.344436,-0.077619,,,,,
390.0,5.332213,-0.072204,,,,,
392.5,5.319991,-0.068368,,,,,
395.0,5.332213,-0.065886,,,,,
397.5,5.319991,-0.059117,,,,,
400.0,5.319991,-0.056635,,,,,
402.5,5.319991,-0.055732,,,,,
405.0,5.307769,-0.053702,,,,,
407.5,5.295547,-0.050317,,,,,
410.0,5.295547,-0.053927,,,,,
412.5,5.307769,-0.056184,,,,,
415.0,5.295547,-0.054379,,,,,
417.5,5.283325,-0.057086,,,,,
420.0,5.283325,-0.061373,,,,,
422.5,5.295547,-0.064307,,,,,
425.0,5.283325,-0.063178,,,,,
427.5,5.283325,-0.066563,,,,,
430.0,5.283325,-0.071753,,,,,
432.5,5.271103,-0.073106,,,,,
435.0,5.258881,-0.073106,,,,,
437.5,5.258881,-0.077168,,,,,
440.0,5.271103,-0.082583,,,,,
442.5,5.258881,-0.081004,,,,,
445.0,5.246659,-0.083711,,,,,
447.5,5.246659,-0.087773,,,,,
450.0,5.246659,-0.087322,,,,,
452.5,5.246659,-0.085065,,,,,
455.0,5.234437,-0.083937,,,,,
457.5,5.246659,-0.086870,,,,,
460.0,5.246659,-0.082583,,,,,
462.5,5.246659,-0.079650,,,,,
465.0,5.234437,-0.075363,,,,,
467.5,5.258881,-0.072430,,,,,
470.0,5.246659,-0.065435,,,,,
472.5,5.234437,-0.063178,,,,,
475.0,5.234437,-0.062727,,,,,
477.5,5.234437,-0.058214,,,,,
480.0,5.234437,-0.055281,,,,,
482.5,5.222215,-0.054153,,,,,
485.0,5.222215,-0.054830,,,,,
487.5,5.222215,-0.051445,,,,,
490.0,5.222215,-0.049640,,,,,
492.5,5.209993,-0.046707,,,,,
495.0,5.222215,-0.045353,,,,,
