HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 02:31
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
342.5,5.454434,-0.002933,,,,,
345.0,5.454434,-0.002708,,,,,
347.5,5.454434,-0.002031,,,,,
350.0,5.454434,-0.003836,,,,,
352.5,5.454434,-0.008349,,,,,
355.0,5.442212,-0.009928,,,,,
357.5,5.442212,-0.013990,,,,,
360.0,5.454434,-0.017600,,,,,
362.5,5.442212,-0.018051,,,,,
365.0,5.442212,-0.023918,,,,,
367.5,5.429990,-0.026625,,,,,
370.0,5.442212,-0.031589,,,,,
372.5,5.442212,-0.033169,,,,,
375.0,5.442212,-0.034297,,,,,
377.5,5.429990,-0.034974,,,,,
380.0,5.429990,-0.037907,,,,,
382.5,5.429990,-0.040163,,,,,
385.0,5.429990,-0.041743,,,,,
387.5,5.417768,-0.042645,,,,,
390.0,5.417768,-0.045579,,,,,
392.5,5.429990,-0.044676,,,,,
395.0,5.429990,-0.042871,,,,,
397.5,5.417768,-0.040389,,,,,
400.0,5.405546,-0.042871,,,,,
402.5,5.417768,-0.044451,,,,,
405.0,5.429990,-0.042194,,,,,
407.5,5.417768,-0.039261,,,,,
410.0,5.405546,-0.038584,,,,,
412.5,5.417768,-0.039938,,,,,
415.0,5.417768,-0.037681,,,,,
417.5,5.417768,-0.034748,,,,,
420.0,5.405546,-0.034071,,,,,
422.5,5.417768,-0.035651,,,,,
425.0,5.417768,-0.030912,,,,,
427.5,5.405546,-0.028430,,,,,
430.0,5.405546,-0.028205,,,,,
432.5,5.405546,-0.030235,,,,,
435.0,5.405546,-0.028882,,,,,
437.5,5.393324,-0.026851,,,,,
440.0,5.393324,-0.026851,,,,,
442.5,5.393324,-0.028882,,,,,
445.0,5.405546,-0.030235,,,,,
447.5,5.381102,-0.028205,,,,,
450.0,5.381102,-0.031138,,,,,
452.5,5.393324,-0.036102,,,,,
455.0,5.393324,-0.037681,,,,,
457.5,5.381102,-0.035876,,,,,
460.0,5.381102,-0.036102,,,,,
462.5,5.381102,-0.038358,,,,,
465.0,5.381102,-0.042871,,,,,
467.5,5.368880,-0.043999,,,,,
470.0,5.368880,-0.044225,,,,,
472.5,5.381102,-0.046256,,,,,
475.0,5.368880,-0.047609,,,,,
477.5,5.368880,-0.048286,,,,,
480.0,5.368880,-0.048061,,,,,
482.5,5.368880,-0.046933,,,,,
485.0,5.368880,-0.047835,,,,,
487.5,5.368880,-0.045127,,,,,
490.0,5.356658,-0.041517,,,,,
492.5,5.368880,-0.042645,,,,,
495.0,5.381102,-0.040163,,,,,
497.5,5.368880,-0.034297,,,,,
500.0,5.368880,-0.030687,,,,,
502.5,5.368880,-0.029333,,,,,
505.0,5.368880,-0.027528,,,,,
507.5,5.381102,-0.025271,,,,,
510.0,5.368880,-0.016923,,,,,
512.5,5.368880,-0.016697,,,,,
515.0,5.368880,-0.016246,,,,,
517.5,5.368880,-0.012636,,,,,
520.0,5.368880,-0.008574,,,,,
522.5,5.356658,-0.006995,,,,,
525.0,5.368880,-0.007897,,,,,
527.5,5.368880,-0.005641,,,,,
530.0,5.356658,-0.003159,,,,,
532.5,5.356658,-0.006092,,,,,
535.0,5.356658,-0.008800,,,,,
537.5,5.356658,-0.008349,,,,,
540.0,5.356658,-0.010379,,,,,
542.5,5.332213,-0.012184,,,,,
545.0,5.344436,-0.019179,,,,,
547.5,5.356658,-0.022789,,,,,
550.0,5.344436,-0.023241,,,,,
552.5,5.344436,-0.026174,,,,,
555.0,5.344436,-0.031589,,,,,
557.5,5.356658,-0.033846,,,,,
560.0,5.344436,-0.030010,,,,,
562.5,5.332213,-0.031364,,,,,
565.0,5.344436,-0.034974,,,,,
567.5,5.356658,-0.035199,,,,,
570.0,5.344436,-0.032266,,,,,
572.5,5.332213,-0.028882,,,,,
575.0,5.332213,-0.030461,,,,,
577.5,5.332213,-0.031364,,,,,
580.0,5.332213,-0.031589,,,,,
582.5,5.332213,-0.031138,,,,,
585.0,5.332213,-0.030010,,,,,
587.5,5.344436,-0.031138,,,,,
590.0,5.332213,-0.026174,,,,,
592.5,5.319991,-0.023466,,,,,
595.0,5.344436,-0.025723,,,,,
597.5,5.344436,-0.021887,,,,,
600.0,5.344436,-0.017825,,,,,
602.5,5.332213,-0.013538,,,,,
605.0,5.332213,-0.011733,,,,,
607.5,5.344436,-0.015343,,,,,
610.0,5.344436,-0.013313,,,,,
612.5,5.332213,-0.008349,,,,,
615.0,5.319991,-0.008800,,,,,
617.5,5.332213,-0.011733,,,,,
620.0,5.332213,-0.011508,,,,,
622.5,5.332213,-0.008123,,,,,
625.0,5.319991,-0.011733,,,,,
627.5,5.332213,-0.010379,,,,,
630.0,5.319991,-0.008574,Stop,All,Stop,Stopped at:02:42:05,

End Of File
Checksum, 964681423
