HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 03:05
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
342.5,4.879999,-0.075814,,,,,
345.0,4.879999,-0.072655,,,,,
347.5,4.879999,-0.070624,,,,,
350.0,4.867777,-0.072881,,,,,
352.5,4.867777,-0.079650,,,,,
355.0,4.867777,-0.082358,,,,,
357.5,4.855555,-0.083711,,,,,
360.0,4.855555,-0.086419,,,,,
362.5,4.867777,-0.084614,,,,,
365.0,4.843333,-0.081229,,,,,
367.5,4.843333,-0.081906,,,,,
370.0,4.843333,-0.080778,,,,,
372.5,4.843333,-0.080778,,,,,
375.0,4.831111,-0.082132,,,,,
377.5,4.843333,-0.081906,,,,,
380.0,4.843333,-0.080101,,,,,
382.5,4.831111,-0.076942,,,,,
385.0,4.831111,-0.075137,,,,,
387.5,4.831111,-0.074686,,,,,
390.0,4.831111,-0.075814,,,,,
392.5,4.818889,-0.072881,,,,,
395.0,4.818889,-0.071301,,,,,
397.5,4.818889,-0.071076,,,,,
400.0,4.806667,-0.069496,,,,,
402.5,4.806667,-0.069271,,,,,
405.0,4.806667,-0.070399,,,,,
407.5,4.806667,-0.070173,,,,,
410.0,4.794445,-0.068594,,,,,
412.5,4.806667,-0.068368,,,,,
415.0,4.794445,-0.066789,,,,,
417.5,4.782223,-0.066789,,,,,
420.0,4.794445,-0.068142,,,,,
422.5,4.782223,-0.068142,,,,,
425.0,4.782223,-0.069722,,,,,
427.5,4.782223,-0.067014,,,,,
430.0,4.782223,-0.068594,,,,,
432.5,4.782223,-0.069045,,,,,
435.0,4.770001,-0.068368,,,,,
437.5,4.770001,-0.069271,,,,,
440.0,4.770001,-0.071753,,,,,
442.5,4.757779,-0.070173,,,,,
445.0,4.757779,-0.069948,,,,,
447.5,4.770001,-0.071076,,,,,
450.0,4.757779,-0.068142,,,,,
452.5,4.757779,-0.066789,,,,,
455.0,4.757779,-0.064081,,,,,
457.5,4.757779,-0.062953,,,,,
460.0,4.745557,-0.060696,,,,,
462.5,4.757779,-0.060020,,,,,
465.0,4.757779,-0.058214,,,,,
467.5,4.745557,-0.055507,,,,,
470.0,4.745557,-0.054604,,,,,
472.5,4.745557,-0.052573,,,,,
475.0,4.733335,-0.052348,,,,,
477.5,4.733335,-0.050994,,,,,
480.0,4.733335,-0.051220,,,,,
482.5,4.721113,-0.053250,,,,,
485.0,4.721113,-0.054153,,,,,
487.5,4.721113,-0.056635,,,,,
490.0,4.721113,-0.057989,,,,,
492.5,4.708891,-0.058214,,,,,
495.0,4.708891,-0.060020,,,,,
497.5,4.708891,-0.060471,,,,,
500.0,4.708891,-0.062502,,,,,
502.5,4.696669,-0.063404,,,,,
505.0,4.696669,-0.065886,,,,,
507.5,4.696669,-0.069948,,,,,
510.0,4.684447,-0.072881,,,,,
512.5,4.684447,-0.074460,,,,,
515.0,4.684447,-0.077394,,,,,
517.5,4.684447,-0.078973,,,,,
520.0,4.684447,-0.079199,,,,,
522.5,4.672224,-0.078070,,,,,
