HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.06
File Version: 1.05L

RECORDING DESCRIPTION
Date: 28/04/16
Start Time: 02:49
Sample Time(sec),2.500000
Live Rate Over(sec) ,60

GAIN & BACKOFF SETTINGS
Channel No,1,
Gain,1.00,
Back Off,0,

CALIBRATION DATA
Calibration Type,Gas
Channel No,1,
Calibration Offset,1.168604,
Calibration Factor, 15.088912,


TEMPERATURE DATA
Channel No,1,
Set Temperature, 25.00,


PFD DATA
PFD Light Calibrated  1 = NO
PFD Light Calibrated  2 = NO
PFD Mode ,OFF
QY Rate Over ,5
QY Roof Start ,2
QY Roof Over ,2
QY Ceiling Max ,TRUE
PFD Steps 1,1
PFD Step Time 1 (00),1
PFD Step Level 1 (00),50
PFD Step Prompt 1 (00),

RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
345.0,5.454434,-0.048286,,,,,
347.5,5.466656,-0.050543,,,,,
350.0,5.466656,-0.049189,,,,,
352.5,5.454434,-0.047158,,,,,
355.0,5.454434,-0.047158,,,,,
357.5,5.454434,-0.046256,,,,,
360.0,5.454434,-0.044451,,,,,
362.5,5.454434,-0.044676,,,,,
365.0,5.454434,-0.041292,,,,,
367.5,5.442212,-0.039938,,,,,
370.0,5.442212,-0.040615,,,,,
372.5,5.442212,-0.043322,,,,,
375.0,5.442212,-0.042420,,,,,
377.5,5.442212,-0.040615,,,,,
380.0,5.417768,-0.037907,,,,,
382.5,5.417768,-0.042645,,,,,
385.0,5.429990,-0.046256,,,,,
387.5,5.429990,-0.046030,,,,,
390.0,5.429990,-0.044902,,,,,
392.5,5.417768,-0.042871,,,,,
395.0,5.405546,-0.045579,,,,,
397.5,5.417768,-0.053025,,,,,
400.0,5.417768,-0.053927,,,,,
402.5,5.405546,-0.053927,,,,,
405.0,5.405546,-0.055732,,,,,
407.5,5.405546,-0.059343,,,,,
410.0,5.405546,-0.062050,,,,,
412.5,5.405546,-0.060922,,,,,
415.0,5.393324,-0.058666,,,,,
417.5,5.393324,-0.060922,,,,,
420.0,5.393324,-0.062050,,,,,
422.5,5.393324,-0.062050,,,,,
425.0,5.393324,-0.060922,,,,,
427.5,5.381102,-0.058666,,,,,
430.0,5.381102,-0.057989,,,,,
432.5,5.393324,-0.058891,,,,,
435.0,5.393324,-0.055958,,,,,
437.5,5.393324,-0.052122,,,,,
440.0,5.381102,-0.047384,,,,,
442.5,5.393324,-0.044451,,,,,
445.0,5.393324,-0.043548,,,,,
447.5,5.393324,-0.042194,,,,,
450.0,5.393324,-0.037456,,,,,
452.5,5.381102,-0.032040,,,,,
455.0,5.381102,-0.028656,,,,,
457.5,5.381102,-0.027302,,,,,
460.0,5.381102,-0.028205,,,,,
462.5,5.381102,-0.025723,,,,,
465.0,5.381102,-0.022564,,,,,
467.5,5.368880,-0.021661,,,,,
470.0,5.368880,-0.023015,,,,,
472.5,5.368880,-0.023692,,,,,
475.0,5.368880,-0.023692,,,,,
477.5,5.368880,-0.023015,,,,,
480.0,5.368880,-0.024594,,,,,
482.5,5.356658,-0.025723,,,,,
485.0,5.356658,-0.029107,,,,,
487.5,5.356658,-0.031815,,,,,
490.0,5.356658,-0.033846,,,,,
492.5,5.344436,-0.038133,,,,,
495.0,5.344436,-0.044676,,,,,
497.5,5.356658,-0.047609,,,,,
500.0,5.344436,-0.046933,,,,,
502.5,5.344436,-0.048286,,,,,
505.0,5.344436,-0.051671,,,,,
507.5,5.344436,-0.051445,,,,,
510.0,5.344436,-0.050317,,,,,
512.5,5.332213,-0.048286,,,,,
515.0,5.332213,-0.048061,,,,,
517.5,5.332213,-0.049640,,,,,
520.0,5.332213,-0.050317,,,,,
522.5,5.344436,-0.050091,,,,,
525.0,5.332213,-0.046256,,,,,
527.5,5.332213,-0.044451,,,,,
530.0,5.332213,-0.041743,,,,,
532.5,5.332213,-0.041066,,,,,
535.0,5.344436,-0.039712,,,,,
537.5,5.332213,-0.034974,,,,,
540.0,5.319991,-0.032492,,,,,
542.5,5.332213,-0.032040,,,,,
545.0,5.332213,-0.027979,,,,,
547.5,5.332213,-0.026174,,,,,
550.0,5.319991,-0.023918,,,,,
552.5,5.319991,-0.023918,,,,,
555.0,5.332213,-0.023241,,,,,
557.5,5.319991,-0.022112,,,,,
560.0,5.307769,-0.023466,,,,,
562.5,5.307769,-0.024143,,,,,
565.0,5.307769,-0.026851,,,,,
567.5,5.307769,-0.028882,,,,,
570.0,5.307769,-0.030235,,,,,
572.5,5.295547,-0.030912,,,,,
575.0,5.307769,-0.033620,,,,,
577.5,5.307769,-0.035651,,,,,
580.0,5.295547,-0.037230,,,,,
582.5,5.283325,-0.041066,,,,,
585.0,5.295547,-0.046933,,,,,
587.5,5.295547,-0.046256,,,,,
590.0,5.271103,-0.047609,,,,,
592.5,5.283325,-0.053702,,,,,
595.0,5.295547,-0.055958,,,,,
